TIMESTAMP,SYM,BID_PRICE_0,BID_SIZE_0,ASK_PRICE_0,ASK_SIZE_0,BID_PRICE_1,BID_SIZE_1,ASK_PRICE_1,ASK_SIZE_1,BID_PRICE_2,BID_SIZE_2,ASK_PRICE_2,ASK_SIZE_2,BID_PRICE_3,BID_SIZE_3,ASK_PRICE_3,ASK_SIZE_3,BID_PRICE_4,BID_SIZE_4,ASK_PRICE_4,ASK_SIZE_4,TOTAL_VOLUME,MARKET_HOUR
2024-01-02 00:00:00,OTR2Y,98.3273,2355,98.3477,2533,98.2511,7950,98.4239,2619,98.1614,5312,98.5136,9709,98.0642,7201,98.6108,6439,97.8294,19060,98.8456,19026,137666,False
2024-01-02 00:00:00,OTR5Y,98.1738,2152,98.1618,1648,98.1366,5644,98.1989,2227,98.1126,10408,98.2229,9861,98.0842,14587,98.2514,10079,97.8486,19700,98.487,12977,99730,False
2024-01-02 00:00:00,OTR10Y,97.8167,1335,97.8216,2467,97.8017,7646,97.8367,4949,97.7476,5218,97.8908,3568,97.5852,8435,98.0531,9248,97.441,18614,98.1973,12289,30341,False
2024-01-02 00:00:00,OTR30Y,95.7783,4933,95.7876,2655,95.7427,3029,95.8231,6373,95.6708,3180,95.895,10102,95.6553,5914,95.9105,5035,95.4062,8918,96.1596,9680,173303,False
2024-01-02 00:00:00,OFR2Y,99.5753,4036,99.5562,4956,99.5503,7424,99.5812,7947,99.4304,9883,99.7011,4594,99.399,4448,99.7325,10174,99.2959,18028,99.8356,5471,17948,False
2024-01-02 00:00:00,OFR5Y,97.172,4739,97.1627,4101,97.1428,2512,97.1918,6115,97.0355,4778,97.2991,9745,97.0202,5671,97.3144,7486,96.883,5224,97.4516,18714,150416,False
2024-01-02 00:00:00,OFR10Y,97.7426,2100,97.7616,2191,97.6981,6141,97.8062,4409,97.6461,4337,97.8581,9574,97.5425,11390,97.9617,11055,97.4918,15245,98.0124,18835,166821,False
2024-01-02 00:00:00,OFR30Y,97.3402,1414,97.3209,1896,97.3121,2388,97.349,3166,97.264,10252,97.3971,8902,97.1658,12974,97.4954,9011,97.1418,18720,97.5193,12198,23029,False
2024-01-02 00:01:00,OTR2Y,98.8936,1287,98.8918,1369,98.8226,3363,98.9628,7120,98.795,4216,98.9904,3070,98.7131,6095,99.0723,5041,98.6689,11116,99.1166,12432,143274,False
2024-01-02 00:01:00,OTR5Y,99.1128,3160,99.1145,4720,99.0933,6749,99.1341,5615,99.0633,8663,99.164,5148,98.9985,10576,99.2289,9086,98.9577,16886,99.2697,14556,192509,False
2024-01-02 00:01:00,OTR10Y,97.2786,3636,97.3103,2280,97.2175,6624,97.3713,7757,97.2041,5492,97.3848,10156,97.1512,5617,97.4377,8404,97.0134,18453,97.5754,18041,158063,False
2024-01-02 00:01:00,OTR30Y,96.6704,2819,96.7085,3127,96.5966,6879,96.7823,2723,96.5464,4578,96.8325,4080,96.4684,5010,96.9105,14749,96.2273,9302,97.1516,11038,113060,False
2024-01-02 00:01:00,OFR2Y,100.3482,1283,100.3566,1877,100.282,3032,100.4228,6054,100.2498,3324,100.4551,4933,100.1841,11350,100.5208,13983,99.988,17875,100.7168,14721,85897,False
2024-01-02 00:01:00,OFR5Y,97.549,2893,97.5522,2923,97.5232,4022,97.578,4804,97.4534,4279,97.6478,6505,97.3864,12452,97.7148,9263,97.3194,5790,97.7818,6910,64570,False
2024-01-02 00:01:00,OFR10Y,97.536,3451,97.5374,4503,97.4743,7947,97.599,6702,97.4637,8649,97.6096,3342,97.2858,10631,97.7875,5947,97.2074,6749,97.866,14446,134989,False
2024-01-02 00:01:00,OFR30Y,97.4385,3185,97.438,1969,97.4182,6595,97.4583,4853,97.3174,11589,97.5591,11813,97.1427,4744,97.7338,9304,97.053,13601,97.8236,19673,190432,False
2024-01-02 00:02:00,OTR2Y,98.4947,2728,98.5178,3207,98.4571,3163,98.5554,6122,98.3541,3699,98.6585,11965,98.2814,13673,98.7311,14276,98.088,15656,98.9246,11579,166417,False
2024-01-02 00:02:00,OTR5Y,99.306,1404,99.298,3355,99.269,6823,99.335,4429,99.1525,7483,99.4515,5496,99.0584,7163,99.5456,11374,98.9347,11214,99.6693,5562,142931,False
2024-01-02 00:02:00,OTR10Y,98.1953,4924,98.2392,4719,98.1393,2037,98.2952,7762,98.0846,5081,98.3499,6204,97.922,8802,98.5126,13652,97.6853,10558,98.7492,19315,158397,False
2024-01-02 00:02:00,OTR30Y,96.2991,2590,96.3007,1899,96.2931,5209,96.3067,6802,96.2046,5291,96.3951,11470,96.0747,8919,96.5251,6168,95.8431,18805,96.7567,10291,25917,False
2024-01-02 00:02:00,OFR2Y,99.5183,1839,99.5284,4157,99.476,7582,99.5707,5823,99.3677,9200,99.679,8773,99.3212,7542,99.7255,14606,99.2545,19552,99.7921,9257,164935,False
2024-01-02 00:02:00,OFR5Y,97.3983,3558,97.4155,3466,97.3606,7599,97.4532,3875,97.3369,10372,97.4769,10776,97.3106,5672,97.5032,5401,97.1409,17401,97.6729,12816,141084,False
2024-01-02 00:02:00,OFR10Y,97.3401,3839,97.3451,3480,97.3183,3199,97.3669,7346,97.2781,7705,97.4071,6654,97.1815,5480,97.5037,6116,97.0016,13103,97.6836,7582,108371,False
2024-01-02 00:02:00,OFR30Y,97.7081,3442,97.6896,4636,97.6339,2273,97.7638,6834,97.5331,11232,97.8646,9875,97.4004,14456,97.9973,9134,97.2977,6410,98.1001,19123,256103,False
2024-01-02 00:03:00,OTR2Y,98.6593,3819,98.6915,3197,98.6533,2869,98.6975,6497,98.635,3005,98.7158,11293,98.5191,12601,98.8317,9066,98.483,5678,98.8678,14173,100121,False
2024-01-02 00:03:00,OTR5Y,98.2456,2779,98.2667,4858,98.2315,7867,98.2808,6926,98.1523,3259,98.36,6892,97.9774,10826,98.5349,6208,97.8781,10913,98.6342,16797,151564,False
2024-01-02 00:03:00,OTR10Y,96.8155,3159,96.8418,3224,96.7495,4507,96.9079,3026,96.738,6085,96.9193,4846,96.6492,12123,97.0082,12931,96.484,10672,97.1734,10752,144377,False
2024-01-02 00:03:00,OTR30Y,96.3844,3301,96.3822,1471,96.369,4500,96.3976,3763,96.3133,7699,96.4533,5798,96.1598,10729,96.6068,9030,95.9383,5052,96.8284,5923,268880,False
2024-01-02 00:03:00,OFR2Y,99.759,4297,99.7629,3402,99.742,2159,99.7799,2719,99.644,10398,99.8779,11369,99.5601,12170,99.9618,9607,99.3744,11209,100.1475,14685,143757,False
2024-01-02 00:03:00,OFR5Y,97.1929,2266,97.173,4346,97.1596,7675,97.2064,6189,97.1088,8678,97.2572,9467,96.9852,7892,97.3807,8611,96.7667,19652,97.5993,11429,147613,False
2024-01-02 00:03:00,OFR10Y,97.6402,1364,97.6683,4064,97.5737,4388,97.7348,6222,97.5117,10832,97.7968,9896,97.387,6235,97.9215,4930,97.3049,15659,98.0035,11916,96311,False
2024-01-02 00:03:00,OFR30Y,98.1269,4515,98.1616,4542,98.1027,2731,98.1858,6699,98.0508,6587,98.2378,9662,97.8827,13893,98.4059,5008,97.7843,6250,98.5042,18392,116380,False
2024-01-02 00:04:00,OTR2Y,98.6258,1654,98.6496,4650,98.5924,5855,98.683,3003,98.5742,4139,98.7012,6739,98.4933,9069,98.7821,13044,98.4734,18168,98.802,9554,227568,False
2024-01-02 00:04:00,OTR5Y,98.7002,4893,98.7033,3518,98.6472,7308,98.7563,6723,98.5559,3963,98.8475,5192,98.5168,11174,98.8866,5261,98.3593,14538,99.0442,6071,145328,False
2024-01-02 00:04:00,OTR10Y,97.6668,3030,97.6926,4859,97.6375,5141,97.7219,7684,97.549,9438,97.8104,5485,97.4801,10426,97.8793,9725,97.3557,9055,98.0037,6361,277567,False
2024-01-02 00:04:00,OTR30Y,96.1356,4012,96.1601,2860,96.0651,5335,96.2306,2325,95.9614,8306,96.3343,7506,95.8453,7843,96.4505,13456,95.7739,7409,96.5218,9791,63140,False
2024-01-02 00:04:00,OFR2Y,99.2934,1832,99.2815,3866,99.2669,6676,99.308,7320,99.1731,5351,99.4018,6083,99.032,12759,99.543,8115,98.8538,19959,99.7211,19350,126238,False
2024-01-02 00:04:00,OFR5Y,97.6645,2657,97.6962,2768,97.6377,3670,97.723,3688,97.5546,9611,97.8061,9253,97.5393,11433,97.8214,12228,97.4826,12828,97.8782,11127,174014,False
2024-01-02 00:04:00,OFR10Y,98.4502,3494,98.4641,4527,98.4103,2591,98.504,6143,98.384,7091,98.5303,9058,98.2607,13177,98.6536,5806,98.1684,9877,98.7459,15897,341830,False
2024-01-02 00:04:00,OFR30Y,97.6863,2355,97.698,1720,97.6656,5368,97.7187,3024,97.637,3009,97.7473,9642,97.5843,8233,97.8,6575,97.441,19855,97.9433,7777,210542,False
2024-01-02 00:05:00,OTR2Y,98.0315,4771,98.0325,1750,98.0032,4032,98.0609,6829,97.904,5816,98.1601,11696,97.8557,11807,98.2084,8612,97.7745,7087,98.2896,13070,56477,False
2024-01-02 00:05:00,OTR5Y,98.2157,2612,98.2183,1740,98.2015,3080,98.2325,3081,98.1221,9110,98.3119,9416,98.0563,5537,98.3777,6819,97.879,5501,98.5549,17284,299311,False
2024-01-02 00:05:00,OTR10Y,97.2066,1082,97.2369,4432,97.1322,5329,97.3113,2449,97.1101,4414,97.3334,3105,96.9392,4258,97.5044,9242,96.7378,14427,97.7057,6393,279113,False
2024-01-02 00:05:00,OTR30Y,95.8805,3283,95.8894,3320,95.8735,4438,95.8963,7883,95.8137,3698,95.9562,8391,95.6646,4717,96.1052,14152,95.6209,12439,96.1489,8666,67423,False
2024-01-02 00:05:00,OFR2Y,99.5006,3903,99.4969,1558,99.4689,5901,99.5286,6859,99.4197,7962,99.5777,4968,99.3215,10459,99.6759,12221,99.1056,8477,99.8918,14451,141173,False
2024-01-02 00:05:00,OFR5Y,97.1031,2497,97.1217,1019,97.0325,6050,97.1923,7262,97.0136,8992,97.2112,10348,96.9162,9337,97.3086,14654,96.8716,19190,97.3532,8187,111505,False
2024-01-02 00:05:00,OFR10Y,97.9779,3895,97.9758,4325,97.8997,6805,98.054,6333,97.7866,4757,98.167,6910,97.7313,10417,98.2224,13960,97.5278,6110,98.4259,9097,131513,False
2024-01-02 00:05:00,OFR30Y,97.461,4756,97.4721,1549,97.4222,7798,97.5109,2987,97.3726,5098,97.5605,6534,97.2219,5136,97.7112,14039,96.9981,16668,97.935,12115,61336,False
2024-01-02 00:06:00,OTR2Y,99.0195,1798,99.0275,4713,98.9979,5381,99.0491,6755,98.9148,5647,99.1322,8541,98.8235,5076,99.2235,8696,98.7879,15411,99.2591,19235,132695,False
2024-01-02 00:06:00,OTR5Y,98.5394,4488,98.5558,3767,98.4749,2489,98.6203,7255,98.3873,9873,98.7079,9094,98.3736,14355,98.7216,12561,98.1292,13099,98.966,14323,243745,False
2024-01-02 00:06:00,OTR10Y,97.6917,2913,97.6783,3221,97.6734,6833,97.6966,2478,97.6128,11503,97.7572,5937,97.5729,4948,97.797,12807,97.3718,10505,97.9982,8124,17418,False
2024-01-02 00:06:00,OTR30Y,95.9828,3493,95.9754,1028,95.9199,5063,96.0383,6345,95.8762,10971,96.082,7996,95.7809,12740,96.1773,12243,95.6551,5847,96.3031,11697,229638,False
2024-01-02 00:06:00,OFR2Y,99.9647,2751,99.9389,4287,99.8937,6044,100.01,2786,99.8316,6889,100.0721,3096,99.7934,14841,100.1103,6020,99.6716,9067,100.2321,8667,130577,False
2024-01-02 00:06:00,OFR5Y,96.8342,1572,96.8241,2362,96.8015,6097,96.8568,2551,96.7597,6372,96.8986,9705,96.5861,8032,97.0722,10474,96.5071,11584,97.1512,19917,13735,False
2024-01-02 00:06:00,OFR10Y,97.4411,3775,97.4579,4261,97.4215,5204,97.4775,7920,97.345,3800,97.554,3579,97.1841,11945,97.7148,14777,97.0437,7000,97.8553,8960,64921,False
2024-01-02 00:06:00,OFR30Y,97.5101,3161,97.5249,3092,97.4864,6087,97.5487,2184,97.4235,3431,97.6116,11249,97.3804,6841,97.6546,14423,97.2511,13771,97.784,15552,198787,False
2024-01-02 00:07:00,OTR2Y,98.1868,2183,98.1848,3747,98.1163,2525,98.2552,7466,98.0883,7978,98.2832,8108,97.9257,4826,98.4459,10121,97.7663,17950,98.6053,5882,331939,False
2024-01-02 00:07:00,OTR5Y,98.4165,3536,98.4332,3813,98.4076,4347,98.4421,6169,98.3699,7966,98.4799,6407,98.2346,9120,98.6152,7658,98.1933,12024,98.6565,18197,137825,False
2024-01-02 00:07:00,OTR10Y,97.4225,2979,97.435,2623,97.3579,5788,97.4996,5541,97.3286,8294,97.5289,4512,97.1678,11297,97.6897,5071,96.9927,10938,97.8648,13142,130735,False
2024-01-02 00:07:00,OTR30Y,96.6804,2485,96.7113,2118,96.6028,7939,96.7888,5027,96.5421,11178,96.8495,10128,96.3661,8136,97.0256,5394,96.1665,18941,97.2251,10220,83195,False
2024-01-02 00:07:00,OFR2Y,99.673,3946,99.6686,2324,99.6531,2408,99.6886,6036,99.5843,9658,99.7573,7502,99.4339,11265,99.9077,10008,99.2301,9425,100.1115,11315,127479,False
2024-01-02 00:07:00,OFR5Y,97.9605,1222,97.9516,2981,97.9282,5140,97.9838,4625,97.9172,10366,97.9949,5993,97.7721,7791,98.14,13806,97.5579,19837,98.3542,10658,177604,False
2024-01-02 00:07:00,OFR10Y,98.5551,1750,98.5837,2321,98.5373,5897,98.6015,5349,98.4194,5716,98.7194,11669,98.3179,13491,98.8209,11938,98.2433,19184,98.8955,19173,208752,False
2024-01-02 00:07:00,OFR30Y,97.5103,2211,97.4928,4261,97.4744,7903,97.5287,5155,97.422,9065,97.5811,9774,97.2534,12665,97.7497,5564,97.1798,8223,97.8233,12881,117103,False
2024-01-02 00:08:00,OTR2Y,98.302,2772,98.3081,2025,98.2387,2922,98.3715,3108,98.1545,10013,98.4556,3242,98.1364,13855,98.4738,5555,97.9473,5715,98.6628,10731,202170,False
2024-01-02 00:08:00,OTR5Y,99.2033,4169,99.2471,2954,99.1859,2757,99.2644,5874,99.1676,3910,99.2827,8021,99.0105,6788,99.4398,14564,98.9204,13359,99.53,6411,208727,False
2024-01-02 00:08:00,OTR10Y,97.6096,4575,97.5928,3607,97.584,3188,97.6183,2559,97.5725,5663,97.6299,3205,97.4347,4462,97.7676,7817,97.2394,13036,97.963,6142,27052,False
2024-01-02 00:08:00,OTR30Y,95.8944,4387,95.9124,2628,95.8489,7372,95.9579,2591,95.8008,4580,96.006,3384,95.6383,14613,96.1685,12921,95.3946,17207,96.4122,16948,35508,False
2024-01-02 00:08:00,OFR2Y,99.9651,4403,99.9744,1847,99.9455,7821,99.994,3066,99.9104,3287,100.0291,4973,99.8688,6319,100.0707,9218,99.8061,16351,100.1334,16320,189754,False
2024-01-02 00:08:00,OFR5Y,97.9533,3096,97.9456,2391,97.9416,2434,97.9574,7122,97.8226,9793,98.0763,8384,97.7442,5209,98.1548,11207,97.5301,16826,98.3688,9190,47468,False
2024-01-02 00:08:00,OFR10Y,98.2778,1002,98.3036,2438,98.2719,4759,98.3095,6997,98.2604,5345,98.321,6211,98.2105,10377,98.3709,9255,97.9907,12129,98.5907,10046,42339,False
2024-01-02 00:08:00,OFR30Y,96.8326,2688,96.8631,1125,96.8001,5989,96.8955,6030,96.6972,7764,96.9984,10355,96.6142,12744,97.0815,9474,96.5433,17710,97.1524,10302,80140,False
2024-01-02 00:09:00,OTR2Y,98.4188,3438,98.407,3945,98.3811,3492,98.4447,6581,98.2968,10675,98.529,4797,98.2411,11349,98.5846,8855,98.0311,19764,98.7947,5877,181057,False
2024-01-02 00:09:00,OTR5Y,99.1298,2614,99.1491,1799,99.0551,5249,99.2238,4057,99.0204,3831,99.2584,11944,98.884,8229,99.3948,7376,98.7592,14293,99.5197,12633,161777,False
2024-01-02 00:09:00,OTR10Y,98.0225,4864,98.0606,2131,97.9705,7430,98.1126,7310,97.9094,5995,98.1737,5206,97.833,14840,98.2501,5114,97.6842,15947,98.3989,8348,33180,False
2024-01-02 00:09:00,OTR30Y,96.4004,1888,96.4031,4976,96.3552,6040,96.4483,3825,96.3373,11033,96.4662,9082,96.3098,11691,96.4937,9639,96.2637,19700,96.5397,15710,195032,False
2024-01-02 00:09:00,OFR2Y,99.3716,4605,99.3626,3572,99.346,5917,99.3882,7626,99.2435,7295,99.4908,6918,99.1001,10397,99.6341,5665,99.0435,15364,99.6907,13831,53987,False
2024-01-02 00:09:00,OFR5Y,96.9005,4412,96.9033,3563,96.8846,6339,96.9193,4856,96.8307,5569,96.9731,10459,96.7614,13740,97.0424,12597,96.5265,13749,97.2773,6728,102285,False
2024-01-02 00:09:00,OFR10Y,98.6981,2450,98.7033,1776,98.6925,6190,98.7089,4006,98.6196,4652,98.7818,10427,98.4972,12783,98.9042,9880,98.3635,10598,99.0379,19180,165593,False
2024-01-02 00:09:00,OFR30Y,97.8594,4797,97.9011,3900,97.8313,7252,97.9293,3654,97.7509,9675,98.0096,7884,97.6752,6608,98.0853,12676,97.428,10472,98.3325,7119,63284,False
2024-01-02 00:10:00,OTR2Y,98.4701,3675,98.4711,1452,98.4064,7426,98.5348,5951,98.3462,4750,98.595,7098,98.2388,12584,98.7024,5186,98.1423,13113,98.7989,12080,182546,False
2024-01-02 00:10:00,OTR5Y,99.1231,3056,99.1207,2782,99.0591,5421,99.1846,2911,98.9752,7672,99.2685,11173,98.8884,7562,99.3553,13385,98.7712,5558,99.4725,19909,97586,False
2024-01-02 00:10:00,OTR10Y,97.475,1743,97.4672,4948,97.4472,7692,97.495,4184,97.4155,11785,97.5268,9123,97.3254,12853,97.6169,14533,97.1648,18136,97.7774,8456,187887,False
2024-01-02 00:10:00,OTR30Y,96.1539,4903,96.1745,2799,96.12,3005,96.2084,3155,96.0709,3441,96.2575,10580,95.9151,6670,96.4132,5484,95.8302,18982,96.4981,17445,86240,False
2024-01-02 00:10:00,OFR2Y,100.0629,2722,100.086,4192,100.013,7778,100.1359,2593,99.9915,4957,100.1574,3309,99.9548,10829,100.1941,11645,99.7655,17787,100.3833,11405,149385,False
2024-01-02 00:10:00,OFR5Y,97.8189,3495,97.8246,1269,97.7649,6036,97.8786,4731,97.6979,9685,97.9456,10184,97.5854,5407,98.0581,5189,97.3695,12290,98.274,10118,150789,False
2024-01-02 00:10:00,OFR10Y,97.8713,1756,97.886,1027,97.8234,4723,97.9339,2847,97.7512,7078,98.0061,8479,97.6479,5077,98.1094,8546,97.4418,10939,98.3155,12945,161353,False
2024-01-02 00:10:00,OFR30Y,97.9145,4417,97.9079,3118,97.87,2823,97.9524,2444,97.8145,5920,98.0079,7025,97.6365,8223,98.1858,12350,97.4799,17455,98.3424,5924,134193,False
2024-01-02 00:11:00,OTR2Y,98.4112,1367,98.4254,2481,98.3712,6982,98.4653,5950,98.352,5369,98.4846,8129,98.306,6921,98.5305,5942,98.1895,8299,98.647,14752,66823,False
2024-01-02 00:11:00,OTR5Y,99.1651,3393,99.1902,2395,99.1148,3540,99.2405,2528,99.0945,5452,99.2607,5071,99.0695,5721,99.2858,4667,98.8325,14035,99.5227,5046,124031,False
2024-01-02 00:11:00,OTR10Y,97.8306,1504,97.8467,3453,97.8017,6140,97.8756,3796,97.6971,5136,97.9803,11193,97.5297,12501,98.1476,12309,97.4344,10244,98.2429,13939,64692,False
2024-01-02 00:11:00,OTR30Y,95.4424,4794,95.4403,1509,95.4328,3393,95.4498,4651,95.3147,3796,95.568,3169,95.3019,10072,95.5808,13791,95.268,12179,95.6147,17667,68119,False
2024-01-02 00:11:00,OFR2Y,100.2728,1861,100.2895,3049,100.211,6958,100.3513,2752,100.2003,8174,100.362,11100,100.1511,7297,100.4112,9293,99.997,15420,100.5653,7157,103128,False
2024-01-02 00:11:00,OFR5Y,97.2017,2484,97.1983,2650,97.1344,7348,97.2656,2722,97.0806,11912,97.3193,7284,96.991,14687,97.4089,13060,96.8659,10862,97.534,10548,75752,False
2024-01-02 00:11:00,OFR10Y,97.8066,1040,97.8191,1067,97.7994,7769,97.8263,5614,97.7462,11111,97.8795,10384,97.5738,9566,98.0518,10221,97.4145,13973,98.2111,17804,82462,False
2024-01-02 00:11:00,OFR30Y,97.3952,1935,97.4334,1896,97.3237,7629,97.5049,5789,97.2675,8283,97.5611,3153,97.216,9987,97.6126,6036,97.0436,12099,97.785,8267,54912,False
2024-01-02 00:12:00,OTR2Y,98.0102,2401,98.0421,2629,97.9977,3168,98.0545,6661,97.977,8331,98.0752,10281,97.8609,6110,98.1914,7295,97.7248,5181,98.3275,18424,7591,False
2024-01-02 00:12:00,OTR5Y,98.4892,4222,98.5223,3012,98.4829,6038,98.5286,7981,98.3677,6391,98.6439,3995,98.1966,9609,98.815,12019,98.1021,14573,98.9094,19643,143485,False
2024-01-02 00:12:00,OTR10Y,97.4402,3711,97.4286,4979,97.4059,4287,97.4629,4087,97.3771,3177,97.4917,6566,97.3558,4347,97.513,12271,97.1168,14537,97.7519,9145,251435,False
2024-01-02 00:12:00,OTR30Y,96.0033,4386,96.0393,3072,95.9379,3409,96.1047,5821,95.885,10897,96.1576,7463,95.7667,11805,96.2759,6143,95.6871,18610,96.3555,7789,272603,False
2024-01-02 00:12:00,OFR2Y,98.9682,2136,98.9731,4448,98.9298,5426,99.0115,3884,98.9161,7134,99.0252,5658,98.868,5835,99.0733,13914,98.6708,17363,99.2705,13119,164745,False
2024-01-02 00:12:00,OFR5Y,97.6245,2457,97.6195,2859,97.5928,5044,97.6511,4124,97.5217,10773,97.7223,5752,97.4184,12431,97.8256,11512,97.3073,18643,97.9367,19733,143208,False
2024-01-02 00:12:00,OFR10Y,97.8134,4336,97.8404,1622,97.798,4143,97.8558,3136,97.7198,5144,97.934,3674,97.5562,6459,98.0977,5606,97.5031,19058,98.1508,19560,92632,False
2024-01-02 00:12:00,OFR30Y,96.8072,2689,96.8211,3856,96.7829,6881,96.8455,4423,96.7419,3671,96.8865,9152,96.6803,9863,96.948,11283,96.5182,15150,97.1101,12776,83589,False
2024-01-02 00:13:00,OTR2Y,98.6728,3394,98.7113,1945,98.6005,3638,98.7836,6729,98.5323,8607,98.8518,9364,98.4373,5432,98.9467,11333,98.2507,19392,99.1334,12769,106814,False
2024-01-02 00:13:00,OTR5Y,99.129,2838,99.1526,1969,99.0853,4401,99.1964,5786,98.9793,11662,99.3023,11409,98.8623,13733,99.4193,14760,98.6336,12051,99.6481,7618,103613,False
2024-01-02 00:13:00,OTR10Y,97.3879,4633,97.3725,1658,97.3635,3996,97.3969,3404,97.2636,9477,97.4968,4516,97.2185,14250,97.5419,6443,97.1157,17842,97.6447,19345,121410,False
2024-01-02 00:13:00,OTR30Y,95.5997,3449,95.5911,1729,95.5355,2684,95.6553,3313,95.5245,9386,95.6663,10951,95.4249,7723,95.7659,13160,95.2632,17151,95.9277,14444,92302,False
2024-01-02 00:13:00,OFR2Y,99.3446,4482,99.3446,3299,99.3335,7188,99.3556,5924,99.2277,8596,99.4615,7563,99.1317,6671,99.5574,4938,98.9938,14885,99.6954,9021,144509,False
2024-01-02 00:13:00,OFR5Y,97.8576,1412,97.8425,4657,97.8416,3855,97.8585,7647,97.7693,10932,97.9309,9754,97.6625,11377,98.0377,10783,97.4234,17939,98.2767,18436,212007,False
2024-01-02 00:13:00,OFR10Y,98.4811,3244,98.4881,3336,98.4366,2381,98.5325,6517,98.3939,7062,98.5753,8603,98.333,7557,98.6362,10682,98.2951,13376,98.6741,11908,106967,False
2024-01-02 00:13:00,OFR30Y,98.0514,1388,98.0839,1330,98.0141,7612,98.1212,3707,97.93,5391,98.2053,5470,97.9074,14690,98.2278,6218,97.8773,5015,98.258,7683,164276,False
2024-01-02 00:14:00,OTR2Y,98.5194,2203,98.5533,3193,98.4518,5036,98.6209,7741,98.3596,10178,98.7131,5569,98.2193,8027,98.8535,12699,98.0821,8778,98.9907,13267,172115,False
2024-01-02 00:14:00,OTR5Y,99.1244,4238,99.1269,3169,99.092,4225,99.1593,6384,99.0729,5254,99.1784,7813,99.0309,6553,99.2204,12563,98.8842,5628,99.3671,13887,124166,False
2024-01-02 00:14:00,OTR10Y,98.1965,1976,98.2114,3163,98.1242,5725,98.2836,4726,98.0304,6505,98.3774,10125,97.8713,4427,98.5366,11274,97.747,18366,98.6608,14325,119331,False
2024-01-02 00:14:00,OTR30Y,96.3109,4372,96.2929,4217,96.2802,6970,96.3236,4376,96.2587,8537,96.3451,4809,96.2368,12812,96.367,6645,96.1465,16269,96.4573,6498,78973,False
2024-01-02 00:14:00,OFR2Y,99.3161,3950,99.3104,2294,99.2552,2618,99.3714,6430,99.2027,7499,99.4238,5197,99.1425,11311,99.484,11892,98.9403,8425,99.6862,9666,104377,False
2024-01-02 00:14:00,OFR5Y,97.2666,2089,97.3081,1685,97.2445,4005,97.3301,4260,97.1627,9387,97.412,5038,97.1238,8561,97.4509,10544,96.8929,16568,97.6818,14756,112592,False
2024-01-02 00:14:00,OFR10Y,97.2907,4759,97.3112,4336,97.2281,6166,97.3738,4835,97.2024,10778,97.3995,8748,97.0764,9566,97.5255,6616,97.0139,17293,97.588,6203,130722,False
2024-01-02 00:14:00,OFR30Y,97.2149,1606,97.2281,1150,97.1929,3467,97.25,4686,97.1213,9228,97.3216,11549,96.9757,7876,97.4673,6404,96.791,18389,97.6519,6689,66206,False
2024-01-02 00:15:00,OTR2Y,99.1721,1498,99.1964,2686,99.134,4492,99.2345,5366,99.0286,3834,99.3399,4452,98.8735,10467,99.495,14582,98.756,13418,99.6125,12594,275253,False
2024-01-02 00:15:00,OTR5Y,99.26,4057,99.273,4588,99.1892,5103,99.3439,3387,99.1421,11697,99.391,6765,99.1056,14438,99.4274,14461,98.9053,10927,99.6278,19472,113454,False
2024-01-02 00:15:00,OTR10Y,97.6979,4833,97.7125,3107,97.6481,3891,97.7622,6705,97.57,4194,97.8403,8488,97.424,11355,97.9863,4495,97.3586,17075,98.0517,12785,102368,False
2024-01-02 00:15:00,OTR30Y,96.2132,3825,96.2372,1526,96.1957,5324,96.2547,3199,96.1704,3721,96.28,9619,96.1163,10672,96.3341,13059,95.9299,14121,96.5205,10244,77381,False
