TIMESTAMP,SYM,BID_PRICE_0,BID_SIZE_0,ASK_PRICE_0,ASK_SIZE_0,BID_PRICE_1,BID_SIZE_1,ASK_PRICE_1,ASK_SIZE_1,BID_PRICE_2,BID_SIZE_2,ASK_PRICE_2,ASK_SIZE_2,BID_PRICE_3,BID_SIZE_3,ASK_PRICE_3,ASK_SIZE_3,BID_PRICE_4,BID_SIZE_4,ASK_PRICE_4,ASK_SIZE_4,TOTAL_VOLUME,MARKET_HOUR
2024-01-02 00:00:00,OTR2Y,99.6493,4309,99.6929,4487,99.6188,4961,99.7234,7474,99.5486,6209,99.7936,4213,99.3861,4928,99.9561,10481,99.1527,5160,100.1895,9416,125992,False
2024-01-02 00:00:00,OTR5Y,98.2102,1260,98.213,1445,98.1624,3259,98.2608,3416,98.1266,3830,98.2966,7241,98.0103,14561,98.413,12271,97.8063,9577,98.6169,13926,87509,False
2024-01-02 00:00:00,OTR10Y,96.5571,2273,96.5835,1233,96.4959,2882,96.6447,5996,96.4205,3067,96.7202,10531,96.3642,13709,96.7764,6770,96.1259,15990,97.0147,11221,109965,False
2024-01-02 00:00:00,OTR30Y,98.4618,3439,98.484,4945,98.4194,4537,98.5263,4451,98.3066,7709,98.6392,9545,98.1689,9922,98.7769,8754,98.1468,10187,98.799,18119,239552,False
2024-01-02 00:00:00,OFR2Y,99.3101,4066,99.3131,3950,99.3029,6778,99.3203,6900,99.1945,3680,99.4287,6489,99.1207,12754,99.5025,5816,98.9856,19895,99.6376,14391,314993,False
2024-01-02 00:00:00,OFR5Y,98.6342,3487,98.6504,4815,98.5823,5559,98.7023,7622,98.5333,3002,98.7513,8852,98.4787,14273,98.8059,4520,98.2298,5617,99.0548,18621,148684,False
2024-01-02 00:00:00,OFR10Y,96.0149,3505,96.028,1334,95.9443,4252,96.0986,5983,95.9322,11408,96.1107,10690,95.8685,13693,96.1744,14718,95.7311,9113,96.3118,18564,278664,False
2024-01-02 00:00:00,OFR30Y,97.3755,1007,97.3519,2441,97.3175,6516,97.4099,6612,97.2902,4885,97.4371,10350,97.2583,4349,97.469,13766,97.1751,11494,97.5523,15826,110758,False
2024-01-02 00:01:00,OTR2Y,100.2424,4782,100.2645,4275,100.2046,4091,100.3023,6796,100.136,6488,100.3709,11456,99.9683,5445,100.5386,14708,99.8853,13067,100.6216,17030,330572,False
2024-01-02 00:01:00,OTR5Y,97.7277,2853,97.7017,4406,97.6955,6311,97.7338,2308,97.6197,9360,97.8097,10448,97.5106,8067,97.9188,9109,97.2659,11868,98.1634,12390,143426,False
