TIMESTAMP,SYM,BID_PRICE_0,BID_SIZE_0,ASK_PRICE_0,ASK_SIZE_0,BID_PRICE_1,BID_SIZE_1,ASK_PRICE_1,ASK_SIZE_1,BID_PRICE_2,BID_SIZE_2,ASK_PRICE_2,ASK_SIZE_2,BID_PRICE_3,BID_SIZE_3,ASK_PRICE_3,ASK_SIZE_3,BID_PRICE_4,BID_SIZE_4,ASK_PRICE_4,ASK_SIZE_4,TOTAL_VOLUME,MARKET_HOUR
2024-01-02 00:00:00,OTR2Y,100.3893,1006,100.3884,4948,100.3796,6400,100.398,6402,100.3677,8187,100.41,5300,100.2787,11053,100.499,9398,100.0451,18003,100.7326,9990,78369,False
2024-01-02 00:00:00,OTR5Y,98.5203,4398,98.5611,4772,98.4728,7236,98.6085,7738,98.3698,6713,98.7115,10234,98.277,6277,98.8043,9807,98.1763,5581,98.9051,9668,345256,False
2024-01-02 00:00:00,OTR10Y,98.3643,2376,98.3609,1946,98.2866,4063,98.4387,2547,98.2294,10759,98.4959,8343,98.1652,8363,98.56,8635,98.1365,11398,98.5888,10435,131126,False
2024-01-02 00:00:00,OTR30Y,97.9084,3921,97.9512,2372,97.8806,5980,97.979,4016,97.7823,5258,98.0773,11208,97.6712,5827,98.1883,4916,97.6254,11884,98.2341,9322,101540,False
2024-01-02 00:00:00,OFR2Y,100.5993,3628,100.599,3018,100.5868,3099,100.6116,2506,100.5652,5960,100.6332,4540,100.5046,12882,100.6938,14773,100.391,14103,100.8074,13484,238660,False
2024-01-02 00:00:00,OFR5Y,96.9741,2174,96.9935,2089,96.914,6521,97.0537,6652,96.807,9067,97.1607,11416,96.6586,4375,97.3091,14048,96.6287,18818,97.339,17906,96368,False
2024-01-02 00:00:00,OFR10Y,97.6312,4317,97.6314,1765,97.5762,2556,97.6864,3242,97.5483,11836,97.7143,5158,97.4039,4746,97.8587,13522,97.3504,9775,97.9122,18762,174213,False
2024-01-02 00:00:00,OFR30Y,94.7735,2429,94.7884,4587,94.73,7332,94.8319,7875,94.6337,8824,94.9282,11194,94.5293,9363,95.0325,4012,94.3639,11880,95.198,10657,148943,False
2024-01-02 00:01:00,OTR2Y,100.6133,4274,100.6165,3647,100.5751,2868,100.6547,4672,100.4901,9760,100.7397,10340,100.462,8408,100.7677,4593,100.2828,13119,100.9469,19966,184506,False
2024-01-02 00:01:00,OTR5Y,98.9449,1590,98.9728,2804,98.9126,4671,99.005,2990,98.8,4538,99.1176,5642,98.6999,11461,99.2177,12551,98.5239,13122,99.3938,15183,96917,False
2024-01-02 00:01:00,OTR10Y,99.0268,3506,99.0243,1852,98.9576,4176,99.0936,3875,98.9148,3093,99.1364,8025,98.7958,4370,99.2554,4246,98.7348,18767,99.3164,9958,96021,False
2024-01-02 00:01:00,OTR30Y,97.3321,1983,97.3585,3541,97.2825,5455,97.4081,4014,97.1894,3094,97.5012,3328,97.0103,9009,97.6803,6944,96.8117,7062,97.8789,17948,119854,False
2024-01-02 00:01:00,OFR2Y,100.3626,4937,100.363,1333,100.3014,2686,100.4243,3378,100.2343,11821,100.4914,5581,100.1513,12650,100.5744,6661,99.951,10316,100.7747,12083,139436,False
2024-01-02 00:01:00,OFR5Y,96.617,1294,96.632,1842,96.5461,5066,96.703,4935,96.4699,11098,96.7792,5475,96.384,4875,96.865,10939,96.3525,14290,96.8965,7089,114703,False
2024-01-02 00:01:00,OFR10Y,98.1052,1768,98.121,4374,98.0264,3830,98.1998,4148,97.9109,3342,98.3154,3024,97.7502,10351,98.4761,7427,97.5323,7090,98.694,15661,179337,False
2024-01-02 00:01:00,OFR30Y,95.5817,1207,95.6009,1584,95.5656,6868,95.6169,2299,95.5087,11778,95.6739,10599,95.4249,10897,95.7576,13793,95.3547,7927,95.8279,11924,51416,False
2024-01-02 00:02:00,OTR2Y,100.0059,1379,100.0441,2070,99.9416,4413,100.1083,7621,99.8666,9282,100.1834,8086,99.6947,13192,100.3552,11204,99.6537,19936,100.3962,5150,173373,False
2024-01-02 00:02:00,OTR5Y,98.9691,3657,99.0174,1848,98.9319,7988,99.0546,4354,98.9112,10297,99.0753,3284,98.826,4444,99.1605,5846,98.6815,7959,99.305,13029,145395,False
2024-01-02 00:02:00,OTR10Y,98.7349,2490,98.7291,4616,98.6815,7787,98.7825,2974,98.6219,3040,98.842,6776,98.57,8855,98.8939,12127,98.3665,14565,99.0975,18128,30375,False
2024-01-02 00:02:00,OTR30Y,97.6828,2493,97.7005,4050,97.6132,7488,97.7701,5147,97.5174,6970,97.866,5220,97.4071,7755,97.9763,12094,97.2214,19371,98.162,11072,90784,False
2024-01-02 00:02:00,OFR2Y,99.6755,3156,99.6927,4803,99.6646,4540,99.7036,4198,99.5894,11144,99.7788,7017,99.5239,12972,99.8443,5616,99.4664,8336,99.9018,9255,55575,False
2024-01-02 00:02:00,OFR5Y,97.0425,2900,97.043,1970,96.9783,5562,97.1072,3946,96.8788,8506,97.2068,10335,96.7463,6760,97.3392,13024,96.6684,14783,97.4171,5319,217572,False
2024-01-02 00:02:00,OFR10Y,97.9376,4717,97.9795,1981,97.8823,4066,98.0348,6836,97.8646,8077,98.0524,4011,97.7658,7965,98.1513,9272,97.5934,14096,98.3237,18204,213739,False
2024-01-02 00:02:00,OFR30Y,96.0365,1476,96.0621,1828,96.0271,4472,96.0716,3990,95.9946,3911,96.1041,3220,95.8439,14372,96.2548,11370,95.6986,7489,96.4,12588,172141,False
2024-01-02 00:03:00,OTR2Y,100.5573,1668,100.5659,2199,100.5029,7924,100.6203,2252,100.4879,9563,100.6354,9932,100.3624,9521,100.7609,14125,100.2865,15222,100.8368,16448,288250,False
2024-01-02 00:03:00,OTR5Y,99.3676,2822,99.341,1046,99.3188,4945,99.3899,2608,99.2588,3179,99.4498,8711,99.1639,6809,99.5447,8026,98.994,11477,99.7147,12419,193912,False
2024-01-02 00:03:00,OTR10Y,98.7806,4669,98.7897,3353,98.7081,2381,98.8622,3104,98.676,5762,98.8943,6881,98.5803,9155,98.99,5078,98.4884,12738,99.0819,11699,145485,False
2024-01-02 00:03:00,OTR30Y,97.0166,2983,97.0307,3390,96.9814,6832,97.0659,3952,96.9686,6711,97.0786,10950,96.8727,8734,97.1746,10629,96.7467,6666,97.3006,11045,66641,False
2024-01-02 00:03:00,OFR2Y,100.3072,1512,100.3043,2014,100.2375,7645,100.374,6515,100.157,4655,100.4545,8295,100.0566,11219,100.5549,13644,99.9319,11911,100.6797,6545,318284,False
2024-01-02 00:03:00,OFR5Y,97.3303,3864,97.36,1291,97.2805,4695,97.4098,4980,97.25,5085,97.4403,10179,97.1189,10608,97.5714,13167,96.8996,11621,97.7907,12747,105035,False
2024-01-02 00:03:00,OFR10Y,97.9352,4253,97.9171,4564,97.9183,2927,97.934,2217,97.8643,9503,97.988,6279,97.8069,13662,98.0454,14958,97.5914,11796,98.2609,5554,72758,False
2024-01-02 00:03:00,OFR30Y,95.7177,2978,95.7223,4555,95.6534,4667,95.7865,5746,95.5976,5523,95.8424,4333,95.5557,8947,95.8843,10545,95.4032,5182,96.0367,11671,159291,False
2024-01-02 00:04:00,OTR2Y,100.4476,2528,100.4785,1912,100.4293,6854,100.4969,3869,100.3983,4276,100.5279,5069,100.2737,13685,100.6525,6821,100.0321,9943,100.8941,15675,33196,False
2024-01-02 00:04:00,OTR5Y,98.4127,1835,98.4231,4662,98.3492,6233,98.4867,2911,98.2679,4749,98.5679,7388,98.2419,5385,98.5939,8457,97.9941,17854,98.8417,15246,82681,False
2024-01-02 00:04:00,OTR10Y,98.2617,3918,98.2821,2147,98.2214,5415,98.3224,7459,98.1215,6030,98.4224,9581,97.9755,7785,98.5683,4818,97.8937,17777,98.6502,13627,98430,False
