TIMESTAMP,SYM,BID_PRICE_0,BID_SIZE_0,ASK_PRICE_0,ASK_SIZE_0,BID_PRICE_1,BID_SIZE_1,ASK_PRICE_1,ASK_SIZE_1,BID_PRICE_2,BID_SIZE_2,ASK_PRICE_2,ASK_SIZE_2,BID_PRICE_3,BID_SIZE_3,ASK_PRICE_3,ASK_SIZE_3,BID_PRICE_4,BID_SIZE_4,ASK_PRICE_4,ASK_SIZE_4,TOTAL_VOLUME,MARKET_HOUR
2024-01-02 00:00:00,OTR2Y,100.9293,2188,100.9426,1039,100.8534,5311,101.0185,5979,100.826,10131,101.0459,5641,100.755,6355,101.1169,6378,100.6594,14638,101.2124,10859,308290,False
2024-01-02 00:00:00,OTR5Y,99.1968,1988,99.1938,3646,99.1855,5916,99.2052,3953,99.0906,5318,99.3001,10715,99.0599,11353,99.3308,9414,99.0137,12070,99.377,19621,228608,False
2024-01-02 00:00:00,OTR10Y,97.9526,3696,97.9649,2967,97.9223,6397,97.9952,5320,97.8128,6649,98.1047,4397,97.7903,6445,98.1272,10062,97.7009,5535,98.2166,10120,106436,False
2024-01-02 00:00:00,OTR30Y,96.2537,3218,96.242,4918,96.2362,3246,96.2595,7151,96.1205,4902,96.3752,7308,96.0899,14346,96.4059,9143,96.0446,14374,96.4512,16559,70551,False
2024-01-02 00:00:00,OFR2Y,99.1613,2631,99.1435,2010,99.0947,3818,99.2101,5070,99.032,11479,99.2728,4754,98.8789,12981,99.4259,6055,98.8037,15337,99.5011,12081,111976,False
2024-01-02 00:00:00,OFR5Y,99.0157,4080,99.0208,1774,99.0057,3734,99.0309,6916,98.8932,9082,99.1433,6765,98.8264,10821,99.2102,10195,98.7393,17763,99.2972,13444,42391,False
2024-01-02 00:00:00,OFR10Y,97.8927,4473,97.8889,4908,97.815,4971,97.9665,3706,97.7201,4955,98.0614,7975,97.5773,13036,98.2042,11896,97.3328,9011,98.4487,5437,144640,False
2024-01-02 00:00:00,OFR30Y,95.9741,4662,95.964,1407,95.9196,7947,96.0185,7957,95.8835,11125,96.0546,11333,95.7081,12900,96.2299,6265,95.6499,16314,96.2882,9183,158798,False
2024-01-02 00:01:00,OTR2Y,100.4745,2425,100.5063,1376,100.4689,2591,100.5119,2193,100.3568,3266,100.6241,11425,100.2309,5499,100.7499,5629,100.1941,8513,100.7868,11731,84982,False
2024-01-02 00:01:00,OTR5Y,99.1965,3636,99.218,3306,99.1358,2895,99.2787,7552,99.0226,8321,99.3919,4138,98.9163,10644,99.4982,14230,98.8794,9043,99.5351,13010,58205,False
